id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
52;2020-10-30T00:00:59+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.5;60.0;61.5;59.1;52.6;2020-10-29
54;2020-11-01T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.5;59.8;61.8;60.2;53.0;2020-10-31
59;2020-11-06T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248652-daily;62.1;63.3;66.6;56.9;59.8;2020-11-05
62;2020-11-09T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248652-daily;56.9;58.3;59.7;58.8;50.0;2020-11-08
64;2020-11-11T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.2;59.7;61.3;57.3;52.9;2020-11-10
66;2020-11-13T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.5;60.4;64.1;60.2;56.9;2020-11-12
70;2020-11-17T00:00:39+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.0;61.0;60.7;56.0;50.1;2020-11-16
71;2020-11-27T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.8;60.4;63.9;64.0;55.4;2020-11-26
76;2020-12-02T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.1;59.7;61.0;58.0;52.1;2020-12-01
77;2020-12-03T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.4;59.0;60.6;57.0;52.2;2020-12-02
79;2020-12-05T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.6;59.8;62.0;60.9;53.3;2020-12-04
83;2020-12-09T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248652-daily;56.9;58.3;60.4;55.5;52.7;2020-12-08
84;2020-12-10T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.3;60.1;60.8;56.3;51.7;2020-12-09
90;2020-12-16T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.9;59.5;60.7;57.2;51.8;2020-12-15
92;2020-12-18T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.9;60.3;62.0;59.6;53.4;2020-12-17
95;2020-12-21T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.2;58.9;59.4;57.6;48.9;2020-12-20
96;2020-12-22T00:00:34+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.3;61.0;61.9;57.6;53.0;2020-12-21
105;2020-12-31T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.3;60.6;62.7;60.6;54.3;2020-12-30
110;2021-01-05T00:01:03+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.5;61.3;61.7;56.2;52.4;2021-01-04
111;2021-01-06T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.9;59.4;60.7;58.3;51.7;2021-01-05
118;2021-01-13T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.5;59.3;59.9;55.5;50.7;2021-01-12
119;2021-01-14T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.8;64.0;62.7;55.6;49.3;2021-01-13
120;2021-01-15T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.1;60.0;59.7;55.7;48.8;2021-01-14
121;2021-01-16T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.4;61.4;60.7;56.6;48.5;2021-01-15
124;2021-01-19T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.1;60.0;59.4;55.9;47.4;2021-01-18
125;2021-01-20T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.9;59.6;59.9;58.3;49.0;2021-01-19
126;2021-01-21T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.5;60.4;60.7;56.4;51.1;2021-01-20
129;2021-01-24T00:00:40+00:00;/sonometros;NoiseLevelObserved;T248652-daily;56.0;58.0;57.6;54.5;45.8;2021-01-23
131;2021-01-26T00:00:44+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.7;59.5;59.8;56.4;49.8;2021-01-25
133;2021-01-28T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.1;59.1;58.6;54.6;47.1;2021-01-27
134;2021-01-29T00:00:03+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.9;59.9;59.2;55.0;47.2;2021-01-28
137;2021-02-01T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248652-daily;55.3;57.3;56.5;54.2;42.5;2021-01-31
138;2021-02-02T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.2;59.1;59.4;52.6;50.2;2021-02-01
140;2021-02-04T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.5;63.7;62.2;54.2;48.0;2021-02-03
141;2021-02-05T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.2;61.1;60.8;55.6;50.4;2021-02-04
146;2021-02-10T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.0;59.0;58.5;54.6;47.2;2021-02-09
152;2021-02-16T00:00:39+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.2;60.0;60.5;54.8;51.5;2021-02-15
153;2021-02-17T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.4;60.4;59.8;55.6;48.0;2021-02-16
167;2021-04-05T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.6;60.5;60.4;57.2;49.6;2021-04-04
168;2021-04-06T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.9;60.9;60.4;55.2;49.5;2021-04-05
170;2021-04-08T00:00:20+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.2;61.0;61.1;58.2;50.5;2021-04-07
174;2021-04-12T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248652-daily;56.9;58.5;59.5;57.7;49.9;2021-04-11
175;2021-04-13T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.0;60.9;60.5;57.3;49.0;2021-04-12
180;2021-04-18T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.1;61.1;60.4;56.8;48.2;2021-04-17
181;2021-04-19T01:38:43+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.7;59.6;59.6;56.4;48.9;2021-04-18
187;2021-04-25T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.7;60.6;60.3;57.0;49.1;2021-04-24
188;2021-04-26T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.9;61.6;62.0;60.2;51.6;2021-04-25
189;2021-04-27T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.8;60.0;62.7;58.2;55.2;2021-04-26
191;2021-04-29T00:00:03+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.1;61.8;62.1;60.6;51.0;2021-04-28
193;2021-05-01T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.4;62.7;63.7;64.4;52.0;2021-04-30
197;2021-05-05T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.7;60.1;61.5;60.4;52.1;2021-05-04
198;2021-05-06T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.1;60.7;61.5;60.1;51.5;2021-05-05
199;2021-05-07T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.5;60.9;62.3;61.6;52.6;2021-05-06
201;2021-05-09T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248652-daily;63.9;65.7;65.5;64.9;52.5;2021-05-08
203;2021-05-11T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.4;59.8;61.7;59.4;53.2;2021-05-10
209;2021-05-17T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.8;59.1;61.2;57.9;53.1;2021-05-16
210;2021-05-18T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.2;59.5;61.5;59.7;52.9;2021-05-17
213;2021-05-21T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.8;60.6;63.4;63.3;54.6;2021-05-20
214;2021-05-22T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.7;61.6;66.2;67.4;57.4;2021-05-21
215;2021-05-23T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248652-daily;62.5;63.2;66.3;66.3;57.5;2021-05-22
216;2021-05-24T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.0;59.2;62.0;57.8;54.5;2021-05-23
218;2021-05-26T00:00:03+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.1;60.7;64.7;68.3;51.8;2021-05-25
219;2021-05-27T00:00:06+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.3;60.2;62.4;63.6;51.9;2021-05-26
220;2021-05-28T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.1;60.5;64.1;65.2;55.0;2021-05-27
222;2021-05-30T00:01:14+00:00;/sonometros;NoiseLevelObserved;T248652-daily;62.7;62.7;67.6;67.4;59.9;2021-05-29
223;2021-05-31T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.1;58.0;63.8;60.6;57.2;2021-05-30
225;2021-06-02T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.7;60.6;62.8;63.8;52.7;2021-06-01
228;2021-06-05T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248652-daily;62.1;61.7;67.0;67.7;59.0;2021-06-04
229;2021-06-06T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248652-daily;63.1;64.3;66.5;64.9;57.9;2021-06-05
233;2021-06-10T00:00:38+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.7;61.4;64.1;65.0;54.4;2021-06-09
235;2021-06-12T00:00:44+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.9;60.9;65.8;65.8;58.0;2021-06-11
237;2021-06-14T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.2;57.7;64.9;59.0;58.8;2021-06-13
238;2021-06-15T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.5;61.7;63.8;63.2;54.7;2021-06-14
240;2021-06-17T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.5;60.2;63.3;63.2;54.7;2021-06-16
246;2021-08-26T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.1;59.4;64.5;61.1;57.7;2021-08-25
247;2021-08-27T00:00:01+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.7;60.8;63.1;61.9;54.4;2021-08-26
248;2021-08-28T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.0;59.4;63.5;63.3;55.4;2021-08-27
251;2021-08-31T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.2;61.8;62.6;60.8;52.6;2021-08-30
254;2021-09-03T00:01:19+00:00;/sonometros;NoiseLevelObserved;T248652-daily;72.1;70.1;76.5;80.5;63.9;2021-09-02
256;2021-09-05T00:15:23+00:00;/sonometros;NoiseLevelObserved;T248652-daily;77.0;76.0;82.3;83.4;74.3;2021-09-04
257;2021-09-06T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248652-daily;78.3;78.9;81.7;83.1;71.6;2021-09-05
259;2021-09-08T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.5;60.1;63.7;63.4;55.4;2021-09-07
265;2021-09-14T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.3;60.5;62.7;60.2;54.5;2021-09-13
299;2021-09-16T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.5;60.0;63.1;64.4;53.5;2021-09-15
300;2021-09-17T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.9;61.3;63.0;60.4;54.4;2021-09-16
302;2021-09-19T00:01:39+00:00;/sonometros;NoiseLevelObserved;T248652-daily;62.8;61.7;68.6;68.2;61.5;2021-09-18
303;2021-09-20T00:00:13+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.8;59.1;66.9;58.6;61.0;2021-09-19
339;2021-09-24T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.2;61.6;63.2;61.5;54.2;2021-09-23
341;2021-09-26T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248652-daily;63.2;62.8;68.5;68.0;61.1;2021-09-25
342;2021-09-27T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.8;58.1;65.6;59.3;59.6;2021-09-26
376;2021-09-29T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.6;60.5;63.0;63.4;53.5;2021-09-28
377;2021-09-30T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.0;61.9;64.1;64.7;54.2;2021-09-29
383;2021-10-06T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.0;59.9;62.2;62.8;52.4;2021-10-05
385;2021-10-08T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.8;60.8;63.9;61.9;56.0;2021-10-07
386;2021-10-09T00:00:04+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.5;61.3;66.8;66.3;59.4;2021-10-08
388;2021-10-11T00:00:09+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.3;58.7;68.0;57.2;62.4;2021-10-10
391;2021-10-14T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.8;59.9;62.5;60.9;54.2;2021-10-13
424;2021-10-15T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.9;60.0;62.7;60.6;54.7;2021-10-14
426;2021-10-17T00:00:38+00:00;/sonometros;NoiseLevelObserved;T248652-daily;64.6;65.2;69.4;66.8;62.2;2021-10-16
429;2021-10-20T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.9;60.2;62.6;59.0;54.8;2021-10-19
436;2021-10-27T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.9;60.2;62.4;59.3;54.4;2021-10-26
471;2021-10-30T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.5;61.2;65.0;63.4;57.3;2021-10-29
538;2021-11-02T09:12:00+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.6;57.6;64.0;56.0;57.9;2021-11-01
637;2021-11-05T00:00:04+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.5;59.5;62.4;60.2;54.5;2021-11-04
674;2021-11-10T00:01:16+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.6;60.3;61.2;58.1;51.9;2021-11-09
707;2021-11-11T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.8;59.9;62.0;61.7;52.8;2021-11-10
711;2021-11-15T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.4;59.1;66.3;56.7;60.4;2021-11-14
719;2021-11-23T02:11:07+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.2;60.2;62.4;62.7;52.9;2021-11-22
720;2021-11-24T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.6;60.0;62.0;58.6;53.9;2021-11-23
755;2021-11-27T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.0;60.9;64.0;62.8;55.8;2021-11-26
756;2021-11-28T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.6;62.1;66.6;63.7;59.5;2021-11-27
757;2021-11-29T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.4;57.0;64.2;56.2;58.2;2021-11-28
759;2021-12-01T00:00:01+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.9;60.3;61.6;60.4;52.0;2021-11-30
764;2021-12-06T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.1;61.1;64.9;59.8;58.0;2021-12-05
769;2021-12-11T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.6;61.2;64.6;64.6;56.1;2021-12-10
770;2021-12-12T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248652-daily;62.1;62.2;67.2;66.3;59.8;2021-12-11
771;2021-12-13T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.8;58.8;65.0;58.3;58.8;2021-12-12
804;2021-12-14T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248652-daily;62.7;64.8;63.9;58.6;51.6;2021-12-13
806;2021-12-16T00:01:33+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.3;60.6;62.1;61.4;52.5;2021-12-15
807;2021-12-17T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.1;60.1;62.8;61.4;54.5;2021-12-16
811;2021-12-21T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.9;60.3;62.1;59.2;53.7;2021-12-20
812;2021-12-22T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.6;60.1;61.3;59.4;52.0;2021-12-21
815;2021-12-25T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.6;59.1;61.3;52.4;54.0;2021-12-24
818;2021-12-28T00:00:01+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.5;59.7;62.0;59.7;53.8;2021-12-27
821;2022-01-05T17:23:38+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.3;58.8;59.9;58.5;50.3;2022-01-04
827;2022-01-11T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.1;60.9;61.5;57.9;52.1;2022-01-10
832;2022-01-16T00:00:39+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.6;61.9;66.2;66.0;58.2;2022-01-15
834;2022-01-18T00:00:44+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.7;59.2;60.9;58.0;52.4;2022-01-17
836;2022-01-20T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.5;59.0;60.6;57.4;52.0;2022-01-19
876;2022-01-28T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.8;59.6;63.1;61.2;55.4;2022-01-27
877;2022-01-29T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.5;61.5;64.4;62.9;56.2;2022-01-28
878;2022-01-30T00:01:08+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.4;61.7;66.2;65.3;58.6;2022-01-29
887;2022-02-08T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.7;61.4;62.8;56.8;54.6;2022-02-07
891;2022-02-12T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.9;62.2;65.8;67.1;56.5;2022-02-11
892;2022-02-13T00:00:38+00:00;/sonometros;NoiseLevelObserved;T248652-daily;63.4;63.8;67.9;67.6;59.9;2022-02-12
895;2022-02-16T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.1;59.5;60.8;59.0;51.5;2022-02-15
896;2022-02-17T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.9;59.3;61.0;59.4;52.1;2022-02-16
898;2022-02-19T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.8;61.5;64.9;64.3;56.6;2022-02-18
901;2022-02-22T00:00:58+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.8;60.6;60.8;58.3;50.3;2022-02-21
902;2022-02-23T00:00:03+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.0;59.5;60.7;60.0;50.6;2022-02-22
903;2022-02-24T00:00:03+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.1;60.4;61.9;61.4;52.2;2022-02-23
904;2022-02-25T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.9;61.1;62.9;62.7;53.4;2022-02-24
905;2022-02-26T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.8;62.5;65.5;66.0;56.4;2022-02-25
914;2022-03-07T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248652-daily;65.6;65.6;72.2;61.5;66.3;2022-03-06
949;2022-03-10T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.9;63.7;64.1;59.4;54.7;2022-03-09
951;2022-03-12T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248652-daily;71.2;69.4;75.9;79.3;65.5;2022-03-11
960;2022-03-21T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248652-daily;72.3;61.9;82.1;58.0;76.8;2022-03-20
966;2022-03-27T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.9;60.7;66.1;65.7;58.6;2022-03-26
968;2022-03-29T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.7;59.4;62.6;62.8;53.8;2022-03-28
969;2022-03-30T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.2;60.8;62.3;57.9;53.9;2022-03-29
970;2022-03-31T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248652-daily;63.5;65.5;64.8;59.3;53.5;2022-03-30
974;2022-04-04T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.3;57.5;63.3;57.0;57.0;2022-04-03
976;2022-04-06T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.8;60.7;61.2;55.6;52.1;2022-04-05
977;2022-04-07T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.8;63.7;63.8;58.8;53.9;2022-04-06
978;2022-04-08T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.5;60.8;64.3;65.8;54.7;2022-04-07
980;2022-04-10T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248652-daily;63.5;63.7;68.5;66.6;61.4;2022-04-09
991;2022-04-21T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.5;62.4;62.7;57.5;53.1;2022-04-20
992;2022-04-22T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.2;60.1;63.3;61.5;55.4;2022-04-21
996;2022-04-26T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.0;58.0;60.9;58.6;53.0;2022-04-25
999;2022-04-29T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.6;60.5;63.3;62.2;55.0;2022-04-28
1003;2022-05-03T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.8;59.3;61.0;57.5;52.6;2022-05-02
1053;2022-05-21T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.6;62.0;66.6;64.9;59.3;2022-05-20
1056;2022-05-24T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.8;59.0;62.4;64.6;51.8;2022-05-23
1057;2022-05-25T00:00:44+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.2;60.9;61.5;58.6;51.8;2022-05-24
1063;2022-05-31T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.0;60.3;61.9;60.5;52.8;2022-05-30
1067;2022-06-04T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248652-daily;62.1;62.5;67.0;65.5;59.6;2022-06-03
1069;2022-06-06T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.5;59.0;65.9;61.7;59.6;2022-06-05
1072;2022-06-09T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248652-daily;63.7;65.6;65.1;61.2;53.7;2022-06-08
1082;2022-06-19T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248652-daily;64.1;60.6;72.5;65.0;66.9;2022-06-18
1084;2022-06-21T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.7;59.6;62.3;61.9;53.6;2022-06-20
1086;2022-06-23T00:00:58+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.2;59.8;63.3;62.8;55.1;2022-06-22
1088;2022-06-25T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.6;60.7;66.0;63.8;59.0;2022-06-24
1089;2022-06-26T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.6;58.6;66.0;63.9;59.4;2022-06-25
1096;2022-07-03T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248652-daily;60.6;60.5;66.4;63.0;59.8;2022-07-02
1100;2022-07-07T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.7;61.0;63.0;61.1;54.4;2022-07-06
1102;2022-07-09T00:00:40+00:00;/sonometros;NoiseLevelObserved;T248652-daily;61.5;60.6;67.2;67.6;59.4;2022-07-08
1109;2022-07-16T00:00:59+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.6;59.9;65.1;63.1;57.8;2022-07-15
1111;2022-07-18T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248652-daily;56.7;56.1;63.6;57.0;57.6;2022-07-17
1112;2022-07-19T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248652-daily;57.7;58.3;61.6;61.9;52.9;2022-07-18
1115;2022-07-22T01:43:15+00:00;/sonometros;NoiseLevelObserved;T248652-daily;58.7;59.4;63.0;61.8;55.1;2022-07-21
1116;2022-07-23T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.8;59.3;65.4;64.7;58.1;2022-07-22
1124;2022-07-31T00:00:38+00:00;/sonometros;NoiseLevelObserved;T248652-daily;59.4;58.3;66.5;61.2;60.5;2022-07-30
