"user_id,sm_id,temperature,light,humidity,pressure,magnetism,speed,proximity,rotation,sound,latitude,longitude,altitude,date,acceleration,gravity,gsm_signal,network_type,operator,battery_level,battery_temperature,device_model,app_version"
"779,226646,0,202,0,1014,18884,59,833775,0,25,0,0,5767924,59,36.71627761,-4.24628462,94,2015-06-01 07:32:38,1,0171894,9,80665,-83,HSPA+,Movistar,95,34,Nexus 5,5.1"
"779,226647,0,384,0,1014,2026,87,28067,0,25,0,0,6966647,56,36.71627761,-4.24628462,94,2015-06-01 07:33:12,1,0362253,9,80665,-83,HSPA+,Movistar,95,34,Nexus 5,5.1"
"779,226647,0,384,0,1014,2026,87,28067,0,25,0,0,6966647,56,36.71627761,-4.24628462,94,2015-06-01 07:33:12,1,0362253,9,80665,-83,HSPA+,Movistar,95,34,Nexus 5,5.1"
"779,226650,0,0,0,1012,5635,90,54646,0,25,0,0,012839462,15,36.73488016,-4.55741982,116,2015-06-01 10:32:38,1,1118026,9,80665,85,LTE,Movistar,64,36,Nexus 5,5.1"
"779,226676,0,8,0,1015,282,126,69636,1,75,0,0,008346278,50,36.71713833,-4.22580777,96,2015-06-01 21:19:48,0,9175623,9,80665,85,Desconocido,,0,35,Nexus 5,5.1"
"779,226677,0,8,0,1015,302,127,95146,1,75,0,0,0010599094,23,36.71713833,-4.22580777,96,2015-06-01 21:20:10,0,9279614,9,80665,85,Desconocido,,0,35,Nexus 5,5.1"
"779,226681,0,18,0,1016,7012,115,626335,1,75,0,0,034312688,10,36.71713833,-4.22580777,96,2015-06-02 00:19:55,0,9642612,9,80665,85,LTE,Movistar,74,38,Nexus 5,5.1"
"779,226682,0,0,0,1016,61127,95,3604,2,0155644,0,0,03618304,22,36.71706417,-4.22576852,74,2015-06-02 00:38:16,0,9907989,9,80665,85,LTE,Movistar,64,41,Nexus 5,5.1.1"
"779,226683,0,0,0,1016,60126,95,530464,2,0155644,0,0,035434328,12,36.71706417,-4.22576852,74,2015-06-02 00:38:38,0,93975776,9,80665,85,LTE,Movistar,64,41,Nexus 5,5.1.1"
"779,226685,0,0,0,1015,6118,132,2218,0,0,0,016877593,13,36.71695447,-4.22570172,79,2015-06-02 03:38:31,0,94340056,9,80665,85,LTE,Movistar,100,28,Nexus 5,5.1.1"
"779,226689,0,0,0,1015,7717,131,20448,0,0,0,018787745,9,36.71695447,-4.22570172,79,2015-06-02 06:38:31,0,93687236,9,80665,85,LTE,Movistar,100,28,Nexus 5,5.1.1"
"779,226694,0,0,0,1006,48914,100,28716,0,75,0,0,074803986,58,36.71742435,-4.2257141,-6,2015-06-02 09:38:44,0,8072925,9,80665,-103,UMTS,Movistar,94,32,Nexus 5,5.1.1"
"779,226695,0,2615,0,1014,3625,101,65476,0,5,0,1,1579173,40,36.73480117,-4.55745586,95,2015-06-02 12:38:35,0,90290016,9,80665,85,LTE,Movistar,77,33,Nexus 5,5.1.1"
"810,226671,0,13,0,1015,8977,107,550095,0,0,0,3701192,0,36.70962626,-4.51841829,67,2015-06-01 19:52:30,0,9622198,9,806647,-81,HSPA,vodafone ES,42,30,SM-N910F,5.0.1"
"810,226756,0,449,0,1016,105,120,00465,31,01,0,0,14095747,1,36.73758407,-4.37801844,167,2015-06-04 13:47:09,0,9759956,9,806648,-67,HSPA+,vodafone ES,24,31,SM-N910F,5.0.1"
"817,226678,0,150,0,1004,1381,26,841753,0,0,0,079491444,17,37.34943014,-6.04344475,167.19999694824219,2015-06-01 22:25:31,1,442203,9,80665,-71,HSPA,Orange,55,37,Nexus 4,5.1"
"817,226684,0,0,0,1005,2575,34,87392,0,0,0,0045497552,10,37.34943014,-6.04344475,167.19999694824219,2015-06-02 01:25:37,1,0571724,9,80665,-89,HSPA,Orange,12,34,Nexus 4,5.1"
"817,226686,0,0,0,1004,278,37,770267,0,0,0,007970683,6,37.34943014,-6.04344475,167.19999694824219,2015-06-02 04:25:30,1,0318351,9,80665,-89,HSPA,Orange,100,30,Nexus 4,5.1"
"817,226690,0,0,0,1005,11755,36,593468,0,0,0,0073847966,0,37.34943014,-6.04344475,167.19999694824219,2015-06-02 07:25:29,1,013173,9,80665,-89,HSPA,Orange,100,29,Nexus 4,5.1"
"817,226701,0,0,0,1005,63727,48,36502,0,0,0,008296699,11,37.34976671,-6.04315541,167.30000305175781,2015-06-03 01:36:03,0,89817834,9,80665,-83,HSPA,Orange,59,35,Nexus 4,5.1"
"831,227758,0,918,0,0,50,574947,0,0,0,056921665,2,36.727534999999996,-4.5441266666666671,45,2015-06-05 11:31:58,0,9462769,9,806523,-67,GPRS,movistar,86,26,Aquaris E5 HD,4.4.2"
"834,226754,0,0,0,1016,77,48,234142,0,0,0,043373585,15,36.697994634863029,-4.4389540315467517,47.886289471062774,2015-06-04 12:29:09,1,0556879,9,80665,-89,HSDPA,vodafone ES,78,28,GT-N7100,4.4.2"
"834,226755,0,0,0,1016,85,77,66119,0,0,0,047320377,0,36.697994634863029,-4.4389540315467517,47.886289471062774,2015-06-04 12:29:46,1,0617474,9,80665,-89,HSDPA,vodafone ES,78,28,GT-N7100,4.4.2"
"834,226766,0,0,0,1009,07,95,20656,0,6222435,0,1,6599203,0,36.697928470241671,-4.4389033291607785,76.473292227155866,2015-06-04 15:29:08,1,2996683,9,80665,-77,HSPA+,vodafone ES,58,35,GT-N7100,4.4.2"
"834,226778,0,0,0,1012,85,100,95795,0,6222435,0,0,14173324,0,36.697928470241671,-4.4389033291607785,76.473292227155866,2015-06-04 18:28:56,1,0439881,9,806651,0,HSDPA,vodafone ES,46,30,GT-N7100,4.4.2"
"834,226780,0,0,0,1012,86,64,62794,0,6222435,0,0,036388807,0,36.697928470241671,-4.4389033291607785,76.473292227155866,2015-06-04 18:29:19,1,0477457,9,80665,-85,HSDPA,vodafone ES,46,30,GT-N7100,4.4.2"
"834,226937,0,0,0,1008,80,79373,0,6222435,0,0,046987016,0,36.697928470241671,-4.4389033291607785,76.473292227155866,2015-06-04 21:28:57,1,055931,9,80665,-77,HSDPA,vodafone ES,30,29,GT-N7100,4.4.2"
"834,227093,0,0,0,1009,39,55,399494,0,0,0,045215376,0,36.730230612489919,-4.4451756423566735,159.60145119880869,2015-06-05 00:28:55,1,0789431,9,80665,-79,HSDPA,vodafone ES,48,31,GT-N7100,4.4.2"
"834,227273,0,0,0,1008,04,55,29367,0,0,0,044468515,0,36.730230612489919,-4.4451756423566735,159.60145119880869,2015-06-05 03:28:55,1,0768899,9,80665,-79,HSPA+,vodafone ES,80,30,GT-N7100,4.4.2"
"834,227458,0,0,0,1007,23,55,20163,0,0,0,045122433,0,36.730230612489919,-4.4451756423566735,159.60145119880869,2015-06-05 06:29:00,1,0726023,9,80665,-79,HSDPA,vodafone ES,100,31,GT-N7100,4.4.2"
"834,227638,0,0,0,1015,39,70,965065,0,0,0,048844397,0,36.697920815951612,-4.4388800119231391,80.530689407437848,2015-06-05 09:28:57,1,062356,9,80665,-85,HSDPA,vodafone ES,91,29,GT-N7100,4.4.2"
"834,227818,0,0,0,1017,48,198,70805,0,0,0,047653362,0,36.697920815951612,-4.4388800119231391,80.530689407437848,2015-06-05 12:28:58,1,0693903,9,80665,-101,HSDPA,vodafone ES,78,32,GT-N7100,4.4.2"
"834,227997,0,834,0,1011,22,259,19614,1,199684,0,0,7103001,4,36.697665117008967,-4.4391223218390676,95.6126613921125,2015-06-05 15:28:58,1,0705681,9,80665,0,HSPA+,vodafone ES,63,34,GT-N7100,4.4.2"
"834,227999,0,819,0,1011,22,101,16865,1,199684,0,0,40234193,0,36.697665117008967,-4.4391223218390676,95.6126613921125,2015-06-05 15:29:23,1,0622529,9,80665,-67,HSPA+,vodafone ES,63,34,GT-N7100,4.4.2"
"847,226734,25,751118,0,44,80939,996,12,192,16612,0,0,0,9291863,21,38.865493774414063,-6.9793596267700195,267,2015-06-01 02:20:52,1,0943606,9,80665,0,Desconocido,,69,28,GT-I9505,5.0.1"
"847,226735,25,830667,0,44,65129,996,13,192,94345,0,0,0,7911915,24,38.865493774414063,-6.9793596267700195,267,2015-06-01 02:20:53,1,0950135,9,80665,0,Desconocido,,69,28,GT-I9505,5.0.1"
"847,226736,25,354599,0,45,44493,995,8,192,35475,0,0,0,13531217,8,38.8655891418457,-6.9792604446411133,221,2015-06-01 05:20:52,1,0924213,9,806649,0,Desconocido,,58,28,GT-I9505,5.0.1"
"847,226737,25,293497,0,45,42255,995,79,192,68312,0,0,0,30080026,16,38.8655891418457,-6.9792604446411133,221,2015-06-01 05:20:54,1,09592,9,80665,0,Desconocido,,58,28,GT-I9505,5.0.1"
"847,226738,24,686832,0,47,54141,996,61,192,75554,0,0,0,6575924,18,38.865665435791016,-6.9791173934936523,287,2015-06-01 08:20:52,1,0973443,9,80665,0,Desconocido,,48,27,GT-I9505,5.0.1"
"847,226739,24,62258,0,47,319885,996,52,192,81783,0,0,0,08437352,3,38.865665435791016,-6.9791173934936523,287,2015-06-01 08:20:54,1,0962856,9,80665,0,Desconocido,,48,27,GT-I9505,5.0.1"
"847,226740,24,316633,0,49,922512,997,32,190,73906,0,25,0,0,1448865,7,38.8653678894043,-6.9790925979614258,265,2015-06-01 11:20:52,1,0973443,9,80665,0,Desconocido,,38,27,GT-I9505,5.0.1"
"847,226741,24,438211,0,49,96161,997,27,187,54562,0,25,0,0,88694113,0,38.8653678894043,-6.9790925979614258,265,2015-06-01 11:20:53,1,0955912,9,806651,0,Desconocido,,38,27,GT-I9505,5.0.1"
"847,226742,25,254906,0,47,689636,995,85,186,81621,0,0,0,73637927,20,38.865428924560547,-6.9791808128356934,267,2015-06-01 14:20:52,1,0952088,9,80665,0,Desconocido,,22,28,GT-I9505,5.0.1"
"847,226743,25,128788,0,47,745598,995,86,187,02875,0,0,0,87911236,27,38.865428924560547,-6.9791808128356934,267,2015-06-01 14:20:54,1,0978874,9,80665,0,Desconocido,,22,28,GT-I9505,5.0.1"
"847,226744,27,274542,0,44,012035,994,16,184,35204,0,0,0,19937147,39,38.865505218505859,-6.9792585372924805,251,2015-06-01 17:20:52,1,094005,9,80665,0,Desconocido,,8,30,GT-I9505,5.0.1"
"847,226745,27,434235,0,43,72541,994,18,183,22311,0,0,0,20363562,28,38.865505218505859,-6.9792585372924805,251,2015-06-01 17:20:54,1,0958105,9,806651,0,Desconocido,,8,30,GT-I9505,5.0.1"
"847,226746,29,362995,0,24,194782,993,9,75,43806,0,25,0,0,12952109,14,38.86564314,-6.97907904,262,2015-06-03 19:14:56,1,0744542,9,80665,-79,Desconocido,,12,32,GT-I9505,5.0.1"
"847,226747,29,335691,0,24,20011,993,88,67,68467,0,25,0,0,34442848,0,38.86564314,-6.97907904,262,2015-06-03 19:15:18,1,0820856,9,80665,-79,Desconocido,,12,32,GT-I9505,5.0.1"
"847,226748,28,21339,0,25,558853,994,2,218,00993,0,0,0,16161658,14,38.86562087,-6.97931715,186,2015-06-03 22:00:44,1,0855576,9,80665,-75,Desconocido,,1,31,GT-I9505,5.0.1"
"855,226651,0,0,0,0,32,73504,4,0,0,0069752457,20,36.7261197,-4.25695807,131,2015-06-01 10:32:53,0,8967333,9,80665,-95,UMTS,Movistar,76,29,GT-I9195,4.4.2"
"855,226652,0,0,0,0,34,976257,4,0,0,0069752457,15,36.7261197,-4.25695807,131,2015-06-01 10:33:15,0,9157844,9,80665,-95,UMTS,Movistar,76,29,GT-I9195,4.4.2"
"855,226659,0,0,0,0,31,609354,4,0,0,0069752457,21,36.7261197,-4.25695807,131,2015-06-01 13:32:53,0,98040825,9,80665,0,UMTS,Movistar,65,28,GT-I9195,4.4.2"
"855,226660,0,0,0,0,31,29039,4,0,0,05560461,24,36.7261197,-4.25695807,131,2015-06-01 13:33:14,0,98408693,9,806651,-93,UMTS,Movistar,65,28,GT-I9195,4.4.2"
"855,226674,0,0,0,0,48,062954,0,0,0,0069752457,23,36.73670605,-4.25879923,286,2015-06-01 20:36:00,0,91580427,9,80665,0,UMTS,Movistar,46,38,GT-I9195,4.4.2"
"855,226675,0,0,0,0,44,561943,0,0,0,0069752457,27,36.73670605,-4.25879923,286,2015-06-01 20:36:21,0,8831711,9,80665,-97,UMTS,Movistar,46,38,GT-I9195,4.4.2"
"856,226656,0,800,0,0,586,4983,0,0,0,063639864,41,36.7389875,-4.5478952,0,2015-06-01 12:34:21,1,038829,9,80665,-79,GPRS,RACC,30,24,ZP990,4.2.1"
"856,226704,0,0,0,0,855,99976,0,0,0,45821407,5,36.7311831,-4.3747904,0,2015-06-03 06:43:43,0,9633274,9,80665,-85,HSPA+,RACC,100,24,ZP990,4.2.1"
"856,227485,0,0,0,0,571,59015,0,0,4,1948395,0,36.7311867,-4.3747941,0,2015-06-05 06:55:03,1,0100036,9,80665,-85,HSPA+,RACC,89,25,ZP990,4.2.1"
"864,226641,0,0,0,0,595,56415,0,0,0,42,36.7186765,-4.41091867,70,2015-06-01 02:11:26,1,0043316,0,-91,HSPA,vodafone ES,64,32,SM-G3815,4.4.2"
"864,226644,0,0,0,0,1070,2972,0,0,0,42,36.7186765,-4.41091867,70,2015-06-01 05:11:27,0,9950228,0,-91,HSPA,vodafone ES,100,29,SM-G3815,4.4.2"
"864,226648,0,0,0,0,1055,3104,0,0,0,44,36.7186765,-4.41091867,70,2015-06-01 08:11:26,1,0175543,0,-87,HSPA,vodafone ES,93,31,SM-G3815,4.4.2"
"864,226653,0,0,0,0,1359,6725,0,0,0,44,36.7186765,-4.41091867,70,2015-06-01 11:11:27,1,1128856,0,-91,HSPA,vodafone ES,79,38,SM-G3815,4.4.2"
"864,226661,0,0,0,0,2230,5051,0,0,0,54,36.7186765,-4.41091867,70,2015-06-01 14:11:29,0,9953947,0,-97,HSPA,vodafone ES,34,43,SM-G3815,4.4.2"
"864,227141,0,0,0,0,980,1646,0,70710677,0,0,42,36.72091441,-4.41698833,100,2015-06-05 01:21:15,1,011096,0,0,HSPA,vodafone ES,73,29,SM-G3815,4.4.2"
"864,227143,0,0,0,0,979,62646,0,70710677,0,0,19,36.72091441,-4.41698833,100,2015-06-05 01:21:37,1,0113153,0,-85,HSPA,vodafone ES,73,29,SM-G3815,4.4.2"
"864,227326,0,0,0,0,979,93286,0,70710677,0,0,36,36.72091441,-4.41698833,100,2015-06-05 04:21:14,1,0192213,0,-85,HSPA,vodafone ES,62,31,SM-G3815,4.4.2"
"864,227328,0,0,0,0,980,27844,0,70710677,0,0,13,36.72091441,-4.41698833,100,2015-06-05 04:21:57,1,0172501,0,-85,HSPA,vodafone ES,62,31,SM-G3815,4.4.2"
"864,227512,0,0,0,0,979,8387,0,70710677,0,0,42,36.72091441,-4.41698833,100,2015-06-05 07:21:15,0,015894888,0,-85,HSPA,vodafone ES,54,27,SM-G3815,4.4.2"
"864,227513,0,0,0,0,980,3468,0,70710677,0,0,21,36.72091441,-4.41698833,100,2015-06-05 07:21:36,1,0132073,0,-85,HSPA,vodafone ES,54,27,SM-G3815,4.4.2"
"864,227685,0,0,0,0,341,69778,0,559017,0,0,52,36.72076437,-4.41713562,110,2015-06-05 10:21:15,1,0242064,0,-59,HSPA+,vodafone ES,52,32,SM-G3815,4.4.2"
"864,227686,0,0,0,0,342,27713,0,559017,0,0,60,36.72076437,-4.41713562,110,2015-06-05 10:21:37,1,0098029,0,-59,HSPA+,vodafone ES,52,32,SM-G3815,4.4.2"
"864,227872,0,0,0,0,1491,0889,0,559017,0,0,50,36.72076437,-4.41713562,110,2015-06-05 13:21:16,1,0143518,0,0,HSPA,vodafone ES,37,30,SM-G3815,4.4.2"
"864,227874,0,0,0,0,1491,1628,0,559017,0,0,28,36.72076437,-4.41713562,110,2015-06-05 13:21:37,1,1549312,0,-81,HSPA,vodafone ES,37,30,SM-G3815,4.4.2"
"877,226693,27,844059,0,60,509373,1018,67,108,579094,1,6007811,0,0,0062115057,36,36.6976657,-4.43851088,44,2015-06-02 09:14:03,1,0120003,9,80665,-95,UMTS,ONO,59,31,SM-N9005,4.4.2"
"891,226654,0,62,0,0,39,55589,0,0,0,0035238555,33,36.59543656,-4.54327959,123,2015-06-01 11:26:46,1,023997,9,80665,0,HSPA,vodafone ES,75,33,C6903,4.4.4"
"891,226655,0,63,0,0,39,740036,0,0,5,568611,5,36.59543656,-4.54327959,123,2015-06-01 11:27:09,0,7565743,9,80665,-89,HSPA,vodafone ES,75,33,C6903,4.4.4"
"891,226662,0,0,0,0,38,4985,0,0,0,47638902,17,36.70969533,-4.5186564,73,2015-06-01 14:26:45,0,8843388,9,80665,-91,HSPA,vodafone ES,58,32,C6903,4.4.4"
"891,226667,0,0,0,0,56,98993,1,75,0,0,3057096,20,36.70977849,-4.51837419,75,2015-06-01 17:27:00,1,2848921,9,80665,0,HSPA,vodafone ES,38,29,C6903,4.4.4"
"891,226668,0,0,0,0,56,501926,1,75,0,1,0980892,22,36.70977849,-4.51837419,75,2015-06-01 17:27:22,0,99776745,9,80665,-73,HSPA,vodafone ES,38,29,C6903,4.4.4"
"891,226672,0,0,0,0,48,093754,1,0,0,0035238555,19,36.59554719,-4.54336316,109,2015-06-01 20:27:01,0,8978655,9,80665,0,HSPA,vodafone ES,24,28,C6903,4.4.4"
"891,226673,0,0,0,0,47,043182,1,0,0,004374059,0,36.59554719,-4.54336316,109,2015-06-01 20:27:24,0,89703566,9,80665,-87,HSPA,vodafone ES,24,28,C6903,4.4.4"
"891,226679,0,0,0,0,49,64392,1,75,0,2,253984,19,36.59503673,-4.54343807,179,2015-06-01 23:27:00,0,95287836,9,80665,-87,HSPA,vodafone ES,16,26,C6903,4.4.4"
"891,226680,0,0,0,0,50,155434,1,75,0,0,0053617437,16,36.59503673,-4.54343807,179,2015-06-01 23:27:22,0,9412059,9,80665,-87,HSPA,vodafone ES,16,26,C6903,4.4.4"
"891,226687,0,0,0,0,48,591972,0,25,0,0,004253153,9,36.59536078,-4.54305884,156,2015-06-02 04:37:33,1,0099887,9,80665,0,HSPA,vodafone ES,99,27,C6903,4.4.4"
"891,226688,0,0,0,0,47,089703,0,25,0,2,6703644,0,36.59536078,-4.54305884,156,2015-06-02 04:37:56,1,0212035,9,80665,-91,HSPA,vodafone ES,99,27,C6903,4.4.4"
"891,226691,0,4,0,0,48,49709,0,0,3,0592818,2,36.59548894,-4.54327172,110,2015-06-02 07:37:34,1,0273675,9,80665,0,HSPA,vodafone ES,100,28,C6903,4.4.4"
"891,226692,0,4,0,0,49,51277,0,0,0,005669066,0,36.59548894,-4.54327172,110,2015-06-02 07:37:57,1,0133077,9,80665,-91,HSPA,vodafone ES,100,28,C6903,4.4.4"
"891,227798,0,26,0,0,112,883415,0,25,0,3,221784,44,36.70974589,-4.51866953,78,2015-06-05 12:10:09,1,1467253,9,80665,-71,HSPA+,vodafone ES,46,44,C6903,5.0.2"
"891,227799,0,15,0,0,108,21892,0,25,0,5,0398602,36,36.70974589,-4.51866953,78,2015-06-05 12:10:54,0,9280493,9,80665,-71,HSPA+,vodafone ES,46,44,C6903,5.0.2"
"1022,226699,0,0,0,0,29,326822,0,0,0,34,37.76676371,-0.83880142,4,2015-06-02 23:29:11,1,0599145,0,-99,HSPA+,vodafone ES,63,27,LG-D280,4.4.2"
"1022,226700,0,0,0,0,35,097187,0,0,0,11,37.76676371,-0.83880142,4,2015-06-02 23:29:34,1,0821103,0,-99,HSPA+,vodafone ES,63,27,LG-D280,4.4.2"
"1022,226702,0,0,0,0,41,27348,0,0,0,17,37.76676371,-0.83880142,4,2015-06-03 02:29:13,1,0640001,0,0,HSPA+,vodafone ES,51,29,LG-D280,4.4.2"
"1022,226703,0,0,0,0,41,635323,0,0,0,7,37.76676371,-0.83880142,4,2015-06-03 05:29:13,1,0620221,0,-99,HSPA+,vodafone ES,34,29,LG-D280,4.4.2"
"1022,226705,0,0,0,0,42,396935,0,0,0,31,37.76676371,-0.83880142,4,2015-06-03 08:29:13,1,0680617,0,-99,HSPA+,vodafone ES,14,29,LG-D280,4.4.2"
"1023,226639,0,0,0,0,3,5,0,0,2,5888534,18,40.324958333333335,-3.8513283333333335,767.5,2015-06-01 01:06:31,1,003989,9,806603,-91,HSPA,Orange,79,34,Aquaris E4,4.4.2"
"1023,226640,0,0,0,0,3,5,0,0,2,5888534,0,40.324958333333335,-3.8513283333333335,767.5,2015-06-01 01:07:06,0,9996759,9,806603,-91,HSPA,Orange,79,34,Aquaris E4,4.4.2"
"1023,226642,0,0,0,0,3,5,0,0,2,5888534,8,40.325026666666666,-3.8521216666666667,636.5,2015-06-01 04:06:31,0,9963173,9,806603,-85,HSPA,Orange,61,29,Aquaris E4,4.4.2"
"1023,226643,0,0,0,0,3,5,0,0,2,5888534,0,40.325026666666666,-3.8521216666666667,636.5,2015-06-01 04:07:06,0,99309814,9,806603,-85,HSPA,Orange,61,29,Aquaris E4,4.4.2"
"1023,226645,0,0,0,0,3,5,0,0,2,5888534,0,40.325026666666666,-3.8521216666666667,636.5,2015-06-01 07:07:52,0,9958283,9,806603,-85,HSPA,Orange,43,29,Aquaris E4,4.4.2"
"1023,226649,0,40,0,0,3,5,0,0,2,5888534,4,40.325026666666666,-3.8521216666666667,636.5,2015-06-01 10:06:31,1,0177453,9,806603,-91,HSPA,Orange,93,28,Aquaris E4,4.4.2"
"1023,226657,0,40,0,0,3,5,0,0,2,5888534,18,40.325026666666666,-3.8521216666666667,636.5,2015-06-01 13:06:31,1,0050544,9,806603,-87,HSPA,Orange,70,29,Aquaris E4,4.4.2"
"1023,226658,0,40,0,0,3,5,0,0,2,5888534,1,40.325026666666666,-3.8521216666666667,636.5,2015-06-01 13:06:53,1,0068669,9,806603,-87,HSPA,Orange,70,29,Aquaris E4,4.4.2"
"1023,226665,0,0,0,0,3,5,0,0,2,5888534,18,40.325026666666666,-3.8521216666666667,636.5,2015-06-01 16:06:31,0,927907,9,806603,-91,HSPA+,Orange,75,31,Aquaris E4,4.4.2"
"1023,226666,0,0,0,0,3,5,0,0,2,5888534,0,40.325026666666666,-3.8521216666666667,636.5,2015-06-01 16:06:53,0,927999,9,806603,-91,HSPA+,Orange,75,31,Aquaris E4,4.4.2"
"1023,226669,0,0,0,0,3,5,0,0,2,5888534,18,40.325498333333336,-3.8520116666666668,673.1,2015-06-01 19:06:33,1,1448238,9,806603,-85,HSPA+,Orange,77,32,Aquaris E4,4.4.2"
"1023,226670,0,0,0,0,3,5,0,0,2,5888534,24,40.325498333333336,-3.8520116666666668,673.1,2015-06-01 19:07:07,1,2635376,9,806603,-85,HSPA+,Orange,77,32,Aquaris E4,4.4.2"
"1023,226767,0,10,0,0,18,592672,0,0,0,025047634,18,40.324641666666672,-3.8524616666666667,151.7,2015-06-04 17:09:53,0,9992201,9,806608,-91,HSPA,Orange,53,30,Aquaris E4,4.4.2"
"1023,226768,0,40,0,0,18,592672,0,0,0,025047634,0,40.324641666666672,-3.8524616666666667,151.7,2015-06-04 17:10:14,1,0092962,9,806608,-91,HSPA,Orange,53,30,Aquaris E4,4.4.2"
"1023,226870,0,10,0,0,18,592672,0,0,0,025047634,18,40.324641666666672,-3.8524616666666667,151.7,2015-06-04 20:09:40,1,0120995,9,806608,-97,HSPA,Orange,71,34,Aquaris E4,4.4.2"
"1023,227024,0,0,0,0,18,592672,0,0,0,025047634,18,40.325161666666666,-3.8525899999999997,692.6,2015-06-04 23:09:40,1,0104916,9,806608,-91,HSPA,Orange,78,33,Aquaris E4,4.4.2"
"1023,227025,0,0,0,0,18,592672,0,0,0,025047634,0,40.325161666666666,-3.8525899999999997,692.6,2015-06-04 23:10:02,1,0102307,9,806608,-91,HSPA,Orange,78,33,Aquaris E4,4.4.2"
"1023,227192,0,0,0,0,18,592672,0,0,0,025047634,18,40.32588,-3.851866666666667,462.2,2015-06-05 02:09:40,1,0067488,9,806608,-91,HSPA,Orange,60,36,Aquaris E4,4.4.2"
"1023,227193,0,0,0,0,18,592672,0,0,0,025047634,0,40.32588,-3.851866666666667,462.2,2015-06-05 02:10:01,1,0088658,9,806608,-91,HSPA,Orange,60,36,Aquaris E4,4.4.2"
"1023,227377,0,0,0,0,18,592672,0,0,0,025047634,18,40.32588,-3.851866666666667,462.2,2015-06-05 05:09:40,0,98472744,9,806608,-91,HSPA,Orange,43,29,Aquaris E4,4.4.2"
"1023,227378,0,0,0,0,18,592672,0,0,0,025047634,0,40.32588,-3.851866666666667,462.2,2015-06-05 05:10:02,0,9814694,9,806608,-91,HSPA,Orange,43,29,Aquaris E4,4.4.2"
"1023,227557,0,0,0,0,18,592672,0,0,0,025047634,18,40.32588,-3.851866666666667,462.2,2015-06-05 08:09:40,1,0081598,9,806608,-91,HSPA,Orange,22,29,Aquaris E4,4.4.2"
"1023,227558,0,0,0,0,18,592672,0,0,0,025047634,0,40.32588,-3.851866666666667,462.2,2015-06-05 08:10:01,1,0081857,9,806608,-91,HSPA,Orange,22,29,Aquaris E4,4.4.2"
"1023,227734,0,0,0,0,18,592672,22,584982,0,0,025047634,23,40.290600000000005,-3.8152633333333332,686.9,2015-06-05 11:09:40,1,1205113,9,806608,-85,HSPA+,Orange,64,38,Aquaris E4,4.4.2"
"1023,227736,0,0,0,0,18,592672,22,584982,0,0,025047634,16,40.290600000000005,-3.8152633333333332,686.9,2015-06-05 11:10:01,1,1163037,9,806608,-85,HSPA+,Orange,64,38,Aquaris E4,4.4.2"
"1023,227921,0,225,0,0,18,592672,22,584982,0,0,025047634,19,40.290600000000005,-3.8152633333333332,686.9,2015-06-05 14:09:40,1,0107757,9,806608,-97,HSPA+,Orange,44,30,Aquaris E4,4.4.2"
"1023,227923,0,225,0,0,18,592672,22,584982,0,0,025047634,7,40.290600000000005,-3.8152633333333332,686.9,2015-06-05 14:10:01,1,0067377,9,806608,-97,HSPA+,Orange,44,30,Aquaris E4,4.4.2"
"1027,226696,0,332,0,1014,709,39,448166,0,0,0,018160338,48,36.7098409,-4.5187661,0,2015-06-02 13:05:26,1,0267923,9,806651,85,LTE,Orange,89,28,SM-G900F,5.1.1"
"1029,226663,0,0,0,0,43,852135,2,25,0,0,009712326,58,40.45107591,-3.69069758,745,2015-06-01 14:35:44,0,96508676,9,80665,0,HSPA,vodafone ES,68,38,GT-I9195,4.4.2"
"1029,226664,0,0,0,0,44,21027,2,25,0,0,009712326,60,40.45107591,-3.69069758,745,2015-06-01 14:36:07,0,6940894,9,806649,-93,HSPA,vodafone ES,68,38,GT-I9195,4.4.2"
"1029,226770,0,0,0,0,176,24867,1,0,0,009712326,53,41.39050766,2.15175103,136,2015-06-04 18:07:24,0,8184004,9,806652,0,HSPA,vodafone ES,25,40,GT-I9195,4.4.2"
"1029,226771,0,0,0,0,177,45515,1,0,0,13170159,52,41.39050766,2.15175103,136,2015-06-04 18:07:49,1,0369186,9,806648,-89,HSPA,vodafone ES,25,40,GT-I9195,4.4.2"
"1030,226697,0,16,0,0,275,0294,1,70883,0,0,0,40.44384858,-3.66622135,827,2015-06-02 21:53:53,1,0260204,0,0,LTE,Movistar,0,0,D2303,4.4.4"
"1030,226698,0,16,0,0,273,44186,1,70883,0,0,25,40.44384858,-3.66622135,827,2015-06-02 21:54:27,0,9987605,0,85,LTE,Movistar,0,0,D2303,4.4.4"
"1037,226749,0,0,0,0,21,242645,0,0,0,11,36.726852,-4.4298605,0,2015-06-04 11:23:11,1,0848906,0,-67,HSPA,Orange,88,37,C1905,4.3"
"1037,226750,0,0,0,0,51,939266,0,0,0,15,36.7268574,-4.4298575,0,2015-06-04 11:23:47,1,0221429,0,-67,HSPA,Orange,88,37,C1905,4.3"
"1037,226751,0,0,0,0,51,939266,0,0,0,25,36.7268737,-4.4298722,0,2015-06-04 11:24:22,1,0281585,0,-67,HSPA,Orange,88,37,C1905,4.3"
"1037,226752,0,0,0,0,51,880875,0,0,0,31,36.7268768,-4.4298652,0,2015-06-04 11:24:45,1,0039523,0,-67,HSPA,Orange,88,37,C1905,4.3"
