FID,featureid,sensorid,phenomenon_time,battery_voltage,humidity,temperature,no_we,no_aux,no2_we,no2_aux,ox_we,ox_aux,co_aux,co_we,no_concentration,no2_concentration,ox_concentration,co_concentration
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70cd,,4018,2019-11-06T10:07:40.726,5.391,64.07789612,15.59956238,307.6171875,11.4440918,232.81860352,14.55688477,221.92382812,-5.12695312,156.09741211,483.6730957,-6.59723229,5.18961589,-13.44284406,277.28627523
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70ce,,4023,2019-11-06T10:06:43.57,5.302,65.53701782,15.44941101,295.8984375,0.64086914,236.38916016,17.02880859,233.55102539,3.66210938,158.4777832,485.32104492,1.13227763,21.15371436,-11.589898,314.00857869
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70cf,88,4025,2019-11-06T10:05:48.089,5.309,58.70680237,13.57788147,298.73657227,6.77490234,223.48022461,-1.37329102,233.91723633,12.35961914,78.55224609,417.02270508,-0.39421656,38.62694015,13.70949415,118.19626828
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70d0,,4024,2019-11-06T10:05:37.3,5.205,43.34501648,21.16856934,318.78662109,25.81787109,221.09985352,-8.5144043,234.6496582,7.14111328,92.65136719,429.29077148,3.31124061,15.5210924,51.88509949,176.10814145
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70d1,88,4020,2019-11-06T10:05:12.828,5.236,58.51797485,13.67440735,305.05371094,3.47900391,233.64257812,4.66918945,229.79736328,-2.38037109,50.26245117,399.44458008,-4.9431296,72.96023385,33.40148926,130.63329859
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70d2,88,4026,2019-11-06T10:00:05.474,5.15,58.81742859,13.44649902,304.87060547,12.45117188,242.8894043,16.38793945,233.82568359,11.90185547,86.60888672,428.64990234,-22.29503499,18.08033374,29.47634261,137.90326287
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70d3,,4018,2019-11-06T09:57:36.842,5.392,61.92449951,15.41455444,307.3425293,11.4440918,232.81860352,14.83154297,222.01538086,-4.85229492,156.82983398,485.41259766,-6.59723229,6.10514323,-12.54819193,278.81215413
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70d4,,4023,2019-11-06T09:56:45.041,5.301,62.72367859,15.27512817,295.25756836,0.2746582,235.47363281,16.84570312,234.55810547,3.93676758,159.02709961,485.32104492,0.48526184,20.51123904,-10.63622369,315.25419413
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70d5,88,4025,2019-11-06T09:55:44.754,5.309,58.76783752,13.34997314,300.01831055,6.40869141,222.74780273,-1.83105469,233.91723633,12.45117188,73.69995117,411.62109375,-1.03556671,37.10613061,13.99739583,107.87223654
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70d6,,4024,2019-11-06T09:55:39.19,5.204,43.41368103,20.78246582,363.0065918,70.95336914,221.09985352,-8.60595703,234.83276367,7.32421875,100.43334961,433.50219727,85.52526255,15.20430093,52.6676015,192.49126234
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70d7,88,4020,2019-11-06T09:55:16.886,5.235,58.69154358,13.43577393,304.04663086,2.01416016,232.63549805,3.93676758,230.16357422,-2.01416016,43.9453125,392.8527832,-7.81537224,70.49416693,34.67305501,116.46931054
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70d8,88,4017,2019-11-06T09:53:03.782,5.325,59.05966187,13.36069824,305.69458008,-1.46484375,242.06542969,20.59936523,223.29711914,-4.57763672,60.24169922,402.64892578,-3.98842031,51.95503642,15.8548634,140.53710938
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70d9,88,4026,2019-11-06T09:50:05.389,5.151,59.23323059,13.16228394,302.21557617,9.79614258,241.79077148,15.10620117,232.91015625,10.80322266,83.58764648,424.71313477,-27.42057417,13.77919856,25.83848562,130.79446232
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70da,,4024,2019-11-06T09:45:42.123,5.204,44.20713806,20.35346191,403.65600586,111.51123047,220.73364258,-8.97216797,234.19189453,6.59179688,116.9128418,444.30541992,159.40114839,13.93713506,49.53759348,227.1849301
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70db,88,4020,2019-11-06T09:45:12.905,5.236,59.05203247,13.16496521,303.40576172,1.83105469,232.63549805,3.75366211,229.98046875,-2.10571289,52.734375,401.00097656,-8.17440257,69.8776502,34.35516357,136.1757287
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70dc,,4018,2019-11-06T09:37:38.934,5.39,62.06564331,15.10084534,308.07495117,12.26806641,233.18481445,13.82446289,221.55761719,-5.03540039,162.32299805,491.54663086,-5.06852244,2.74820964,-13.14462668,290.25624593
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70dd,,4024,2019-11-06T09:35:38.618,5.207,44.2243042,20.08533447,379.11987305,87.890625,220.45898438,-8.69750977,235.74829102,8.05664062,150.14648438,480.1940918,116.37636612,14.88750946,55.79760951,297.15049342
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70de,88,4020,2019-11-06T09:35:14.939,5.233,59.27328491,12.96923218,304.04663086,2.28881836,232.45239258,3.57055664,229.70581055,-2.19726562,48.52294922,396.42333984,-7.27682675,69.26113347,34.03727214,126.73307
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70df,88,4017,2019-11-06T09:33:08.526,5.325,59.74630737,12.91292542,305.14526367,-1.19018555,240.96679688,19.86694336,222.10693359,-5.12695312,59.32617188,402.28271484,-3.54398956,49.34855288,14.24867507,138.50260417
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70e0,88,4026,2019-11-06T09:30:07.444,5.153,59.95420837,12.76009277,302.58178711,10.52856445,241.97387695,15.38085938,232.45239258,10.62011719,84.32006836,425.99487305,-26.00663233,14.70087039,25.23217612,132.5178079
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70e1,,4018,2019-11-06T09:27:41.957,5.392,61.48771667,14.95605652,308.71582031,12.45117188,231.35375977,14.55688477,221.83227539,-5.49316406,165.52734375,494.8425293,-4.72880914,5.18961589,-14.63571356,296.93196615
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70e2,88,4019,2019-11-06T09:22:53.974,5.303,59.76347351,12.76009277,305.32836914,11.62719727,227.41699219,5.49316406,246.09375,8.33129883,40.83251953,390.01464844,-6.09910079,37.07831824,4.87655248,113.82871686
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70e3,88,4026,2019-11-06T09:20:06.459,5.152,60.11442566,12.66356689,302.39868164,10.89477539,241.24145508,15.19775391,232.45239258,10.71166992,97.41210938,437.98828125,-25.29966141,14.0864225,25.53533087,163.32261029
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70e4,,4018,2019-11-06T09:17:36.473,5.392,61.19398499,14.80590515,308.25805664,12.45117188,231.90307617,13.64135742,221.64916992,-5.31005859,170.56274414,500.15258789,-4.72880914,2.13785807,-14.03927881,307.42238363
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70e5,88,4025,2019-11-06T09:15:44.823,5.309,60.3318634,12.68233582,299.1027832,6.68334961,222.19848633,-2.01416016,233.09326172,11.71875,96.58813477,433.8684082,-0.5545541,36.49780679,11.69418239,156.5704995
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70e6,88,4020,2019-11-06T09:15:11.448,5.235,60.33377075,12.78154297,305.14526367,3.75366211,233.00170898,4.48608398,229.43115234,-2.28881836,74.52392578,422.97363281,-4.4045841,72.34371712,33.7193807,185.03122372
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70e7,88,4017,2019-11-06T09:13:06.727,5.325,60.76101685,12.74132385,306.06079102,0.45776367,241.97387695,20.59936523,222.01538086,-5.12695312,82.85522461,425.62866211,-0.87740506,51.95503642,14.24867507,190.78938802
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70e8,83,4022,2019-11-06T09:10:26.324,5.218,50.53381348,16.59431519,308.53271484,7.41577148,210.9375,-16.66259766,223.38867188,-0.36621094,60.60791016,407.2265625,-16.31982608,34.68926961,17.0359892,74.83596615
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70e9,88,4026,2019-11-06T09:10:07.976,5.151,61.39807129,12.60189758,302.21557617,10.71166992,241.60766602,15.56396484,231.81152344,10.25390625,97.13745117,437.98828125,-25.65314687,15.31531827,24.01955712,162.6763557
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70ea,,4018,2019-11-06T09:07:37.737,5.389,62.09234619,14.63966614,309.35668945,13.27514648,232.26928711,13.73291016,221.83227539,-5.5847168,175.59814453,505.92041016,-3.20009929,2.44303385,-14.93393093,317.91280111
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70eb,88,4017,2019-11-06T09:03:03.888,5.327,62.09616089,12.70378601,304.59594727,-1.83105469,241.88232422,20.59936523,222.56469727,-4.85229492,56.57958984,400.08544922,-4.58099464,51.95503642,15.05176923,132.39908854
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70ec,88,4019,2019-11-06T09:02:52.201,5.307,62.16482544,12.64479797,304.6875,11.07788086,228.60717773,6.40869141,245.72753906,7.78198242,37.17041016,386.26098633,-7.09243968,40.3133972,2.86440448,105.29233137
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70ed,,4018,2019-11-06T08:57:41.129,5.391,63.13375854,14.51096497,310.91308594,14.19067383,232.45239258,13.82446289,221.64916992,-5.76782227,180.63354492,510.49804688,-1.50153279,2.74820964,-15.53036569,328.40321859
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70ee,,4023,2019-11-06T08:56:42.61,5.303,63.26727295,14.44929565,300.75073242,3.2043457,235.56518555,16.84570312,234.83276367,3.66210938,181.54907227,509.12475586,5.66138817,20.51123904,-11.589898,366.32442691
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70ef,88,4025,2019-11-06T08:55:42.528,5.31,62.04847717,12.61262268,297.36328125,5.95092773,221.92382812,-2.01416016,233.18481445,12.17651367,82.76367188,420.31860352,-1.83725441,36.49780679,13.13369079,127.15674867
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70f0,,4018,2019-11-06T08:47:40.827,5.39,63.41223145,14.28841919,311.55395508,14.55688477,231.99462891,13.73291016,222.01538086,-5.67626953,182.73925781,514.61791992,-0.82210619,2.44303385,-15.23214831,332.79012044
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70f1,,4023,2019-11-06T08:46:41.587,5.302,63.36645508,14.24283752,302.30712891,3.57055664,235.93139648,16.75415039,233.82568359,3.66210938,183.19702148,512.51220703,6.30840396,20.19000137,-11.589898,370.06127321
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70f2,88,4025,2019-11-06T08:45:45.639,5.309,61.78335571,12.55631592,300.56762695,8.5144043,222.3815918,-1.46484375,233.09326172,11.62719727,76.26342773,414.27612305,2.65219667,38.32277824,11.40628071,113.32644199
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70f3,88,4017,2019-11-06T08:43:05.583,5.324,61.86346436,12.55363464,305.69458008,-0.09155273,242.24853516,20.7824707,223.11401367,-4.39453125,58.41064453,401.3671875,-1.76626656,52.60665731,16.3902595,136.46809896
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70f4,83,4022,2019-11-06T08:40:31.872,5.219,56.93106079,14.51364624,307.52563477,8.33129883,213.77563477,-15.38085938,224.76196289,0.73242188,65.46020508,408.32519531,-14.57927979,38.99040478,21.07508042,86.69976792
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70f5,,4018,2019-11-06T08:37:36.936,5.39,64.55282593,14.04174194,312.83569336,16.02172852,231.90307617,14.00756836,222.19848633,-5.5847168,185.57739258,518.37158203,1.89560021,3.3585612,-14.93393093,338.7029012
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70f6,88,4020,2019-11-06T08:35:16.775,5.234,61.527771,12.45979004,304.4128418,2.9296875,233.18481445,4.48608398,230.16357422,-1.83105469,57.49511719,406.58569336,-6.02022059,72.34371712,35.30883789,146.85003854
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70f7,88,4017,2019-11-06T08:33:08.448,5.326,61.68608093,12.44638367,305.32836914,-0.91552734,242.06542969,20.59936523,222.3815918,-4.94384766,71.50268555,415.10009766,-3.09955881,51.95503642,14.78407118,165.56152344
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70f8,88,4019,2019-11-06T08:32:52.633,5.307,61.61169434,12.41957092,306.88476562,12.90893555,228.515625,6.59179688,245.91064453,8.05664062,66.00952148,415.83251953,-3.78131004,40.96041299,3.87047848,172.5163671
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70f9,88,4026,2019-11-06T08:30:06.134,5.153,61.65365601,12.36326416,302.94799805,10.71166992,241.97387695,15.65551758,231.81152344,9.97924805,96.86279297,438.81225586,-25.65314687,15.62254221,23.11009287,162.0301011
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70fa,,4018,2019-11-06T08:27:36.994,5.39,66.15118408,13.73339539,313.7512207,16.57104492,233.64257812,15.10620117,221.74072266,-5.859375,182.46459961,515.71655273,2.91474011,7.02067057,-15.82858306,332.21791585
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70fb,,4023,2019-11-06T08:26:44.834,5.303,65.94328308,13.71462646,306.06079102,5.5847168,236.84692383,17.21191406,235.29052734,4.11987305,180.72509766,510.22338867,9.86699081,21.79618969,-10.00044081,364.45600376
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70fc,88,4020,2019-11-06T08:25:14.885,5.234,61.5239563,12.37935181,304.59594727,3.84521484,233.55102539,5.03540039,229.88891602,-2.19726562,57.40356445,406.49414062,-4.22506893,74.19326731,34.03727214,146.64476335
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70fd,88,4017,2019-11-06T08:23:05.013,5.325,61.70896912,12.37398926,307.25097656,1.09863281,242.70629883,21.14868164,222.56469727,-4.76074219,66.74194336,410.61401367,0.15960002,53.90989908,15.31946729,154.98209635
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70fe,83,4022,2019-11-06T08:20:26.486,5.216,61.44384766,12.91560669,306.24389648,8.60595703,214.1418457,-14.19067383,223.93798828,0.64086914,64.1784668,405.67016602,-14.05711591,42.98431601,20.73848949,83.56593349
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_70ff,88,4026,2019-11-06T08:20:01.39,5.152,61.83676147,12.29086975,303.22265625,12.08496094,242.43164062,16.20483398,231.90307617,9.97924805,88.25683594,429.65698242,-23.00200591,17.46588585,23.11009287,141.78079044
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7100,,4018,2019-11-06T08:17:43.029,5.393,67.95362854,13.35533569,315.30761719,17.578125,234.375,14.28222656,222.83935547,-5.31005859,176.69677734,511.32202148,4.78316327,4.27408854,-14.03927881,320.20161947
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7101,,4023,2019-11-06T08:16:42.47,5.303,67.74382019,13.3446106,306.15234375,6.22558594,237.12158203,17.8527832,235.74829102,4.66918945,174.40795898,504.36401367,10.99926844,24.04485334,-8.09309218,350.13142627
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7102,88,4025,2019-11-06T08:15:44.488,5.311,61.70324707,12.3069574,299.74365234,7.96508789,222.83935547,-1.37329102,232.91015625,11.4440918,79.83398438,418.30444336,1.69017144,38.62694015,10.83047735,120.92337101
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7103,88,4019,2019-11-06T08:12:50.717,5.304,62.24493408,12.2962323,304.87060547,11.71875,229.15649414,7.14111328,245.36132812,7.50732422,51.63574219,402.09960938,-5.9335443,42.90146036,1.85833047,139.01105405
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7104,83,4022,2019-11-06T08:10:30.842,5.218,62.54820251,12.46515259,302.85644531,5.76782227,213.50097656,-14.09912109,222.47314453,-0.18310547,63.17138672,404.5715332,-19.45280938,43.29153995,17.70917107,81.10363501
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7105,,4018,2019-11-06T08:07:40.057,5.392,70.20429993,12.89415649,316.22314453,17.8527832,235.01586914,16.57104492,223.57177734,-4.30297852,170.65429688,506.74438477,5.29273322,11.90348307,-10.75888767,307.61311849
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7106,,4023,2019-11-06T08:06:43.665,5.303,70.01165771,12.88879395,307.6171875,6.68334961,238.58642578,18.76831055,242.24853516,5.76782227,167.81616211,499.23706055,11.80803818,27.25722999,-4.27839491,335.18404106
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7107,88,4020,2019-11-06T08:05:10.509,5.235,62.359375,12.22383789,303.49731445,2.10571289,233.45947266,4.57763672,228.88183594,-3.02124023,56.48803711,405.94482422,-7.63585708,72.65197548,31.17624919,144.59201146
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7108,88,4017,2019-11-06T08:03:08.945,5.326,62.48526001,12.2023877,304.50439453,-1.83105469,242.43164062,21.05712891,222.10693359,-5.31005859,69.48852539,413.54370117,-4.58099464,53.58408863,13.71327897,161.08561198
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7109,88,4019,2019-11-06T08:02:55.734,5.306,62.4928894,12.17825623,304.9621582,11.07788086,229.15649414,7.04956055,245.8190918,7.96508789,49.43847656,400.08544922,-7.09243968,42.57795246,3.53512048,133.88922276
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_710a,,4018,2019-11-06T07:57:37.554,5.391,73.85687256,12.34985779,323.63891602,25.36010742,236.84692383,17.94433594,225.8605957,-2.01416016,177.70385742,517.45605469,19.22097852,16.48111979,-3.30345328,322.29970296
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_710b,88,4025,2019-11-06T07:55:41.732,5.311,61.87872314,12.06832397,298.5534668,7.23266602,223.93798828,-0.2746582,233.82568359,12.45117188,94.20776367,432.49511719,0.40747113,42.27688305,13.99739583,151.50588015
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_710c,88,4020,2019-11-06T07:55:17.783,5.235,61.92449951,12.09245544,305.23681641,3.47900391,234.28344727,5.67626953,229.70581055,-2.38037109,90.08789062,439.27001953,-4.9431296,76.35107586,33.40148926,219.92800589
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_710d,88,4017,2019-11-06T07:53:02.911,5.325,61.87872314,12.08441162,307.06787109,0.36621094,243.71337891,22.52197266,223.20556641,-4.30297852,91.36962891,435.15014648,-1.02554864,58.79705572,16.65795756,209.71028646
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_710e,88,4025,2019-11-06T07:45:41.101,5.309,61.39807129,11.93694153,301.11694336,9.0637207,224.85351562,0.64086914,234.46655273,12.81738281,87.06665039,424.25537109,3.6142219,45.31850213,15.14900256,136.31202211
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_710f,88,4019,2019-11-06T07:42:54.01,5.306,61.68417358,11.91012878,308.07495117,15.01464844,230.98754883,8.7890625,246.73461914,8.97216797,54.56542969,403.74755859,0.02648904,48.72460247,7.22405849,145.84016244
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7110,83,4022,2019-11-06T07:40:29.345,5.218,61.98171997,12.23456299,301.4831543,4.85229492,211.66992188,-16.57104492,221.74072266,-2.10571289,57.40356445,398.89526367,-21.19335566,34.99649355,10.64076143,67.00138008
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7111,,4018,2019-11-06T07:37:40.959,5.391,64.67871094,11.22640381,310.18066406,11.9934082,238.03710938,18.95141602,229.98046875,2.56347656,102.8137207,441.74194336,-5.57809239,19.83805339,11.60741551,166.2785848
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7112,,4023,2019-11-06T07:36:45.782,5.301,64.88851929,11.10574646,301.84936523,0.54931641,241.05834961,21.42333984,242.70629883,12.26806641,83.67919922,414.55078125,0.97052369,36.57312226,18.29189724,144.39727714
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7113,88,4025,2019-11-06T07:35:43.425,5.311,61.90161133,11.81360291,301.30004883,9.52148438,225.03662109,0.91552734,233.36791992,12.26806641,92.46826172,430.29785156,4.41590959,46.23098785,13.42159247,147.80481217
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7114,88,4020,2019-11-06T07:35:12.729,5.236,61.78335571,11.85114075,306.70166016,5.31005859,235.19897461,6.86645508,230.16357422,-1.64794922,65.73486328,414.27612305,-1.35282629,80.35843461,35.94462077,165.32480556
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7115,88,4019,2019-11-06T07:32:51.643,5.306,61.87109375,11.83773437,309.35668945,15.56396484,231.07910156,9.0637207,246.45996094,8.42285156,62.62207031,413.54370117,1.01982793,49.69512616,5.21191049,164.62021052
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7116,88,4026,2019-11-06T07:30:07.626,5.152,62.02749634,11.67953918,304.13818359,12.54272461,243.62182617,17.39501953,232.63549805,10.80322266,106.65893555,447.50976562,-22.11829226,21.45979708,25.83848562,185.07984835
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7117,,4018,2019-11-06T07:27:43.027,5.394,65.32339478,10.80544373,308.16650391,10.89477539,236.11450195,18.67675781,227.23388672,0.82397461,79.1015625,414.82543945,-7.61637219,18.92252604,5.94128537,116.87825521
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7118,,4023,2019-11-06T07:26:40.082,5.304,64.77980042,10.76790588,300.01831055,-1.28173828,239.86816406,21.14868164,240.78369141,10.25390625,75.62255859,406.67724609,-2.26455527,35.60940927,11.29828559,126.12825078
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7119,88,4020,2019-11-06T07:25:14.902,5.234,61.53540039,11.75997742,307.52563477,6.68334961,235.10742188,6.68334961,230.34667969,-1.28173828,86.88354492,436.34033203,1.33990119,79.74191788,37.21618652,212.74337426
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_711a,88,4017,2019-11-06T07:23:09.12,5.326,61.60025024,11.76533997,310.2722168,3.93676758,244.44580078,23.34594727,223.29711914,-3.93676758,92.19360352,435.69946289,4.7520511,61.7293497,17.72874977,211.54134115
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_711b,88,4019,2019-11-06T07:22:53.339,5.305,61.54493713,11.76802124,308.89892578,15.01464844,230.80444336,8.97216797,246.18530273,8.5144043,63.62915039,412.62817383,0.02648904,49.37161826,5.54726849,166.96771653
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_711c,83,4022,2019-11-06T07:20:26.151,5.216,63.30160522,11.40873047,299.83520508,3.75366211,211.30371094,-16.38793945,221.19140625,-2.01416016,56.03027344,397.88818359,-23.2820112,35.61094143,10.97735237,63.64370034
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_711d,,4018,2019-11-06T07:17:36.064,5.395,65.20513916,10.65261108,309.44824219,12.35961914,236.20605469,18.58520508,227.96630859,1.55639648,81.84814453,418.39599609,-4.89866579,18.61735026,8.32702438,122.60030111
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_711e,,4023,2019-11-06T07:16:44.992,5.309,64.8770752,10.63384216,301.7578125,1.00708008,240.05126953,21.60644531,241.88232422,11.71875,80.10864258,410.79711914,1.77929342,37.21559759,16.38454861,136.30077682
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_711f,88,4017,2019-11-06T07:13:08.752,5.325,61.57736206,11.7412085,307.98339844,2.01416016,244.07958984,23.1628418,222.3815918,-4.76074219,80.84106445,423.61450195,1.64103585,61.07772881,15.31946729,186.31347656
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7120,88,4019,2019-11-06T07:12:55.944,5.305,61.66319275,11.73316467,308.34960938,14.83154297,230.52978516,8.69750977,245.91064453,8.23974609,61.88964844,411.80419922,-0.30462393,48.40109458,4.54119448,162.91293342
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7121,83,4022,2019-11-06T07:10:30.716,5.216,63.60105896,11.247854,300.84228516,4.02832031,210.84594727,-16.66259766,220.18432617,-3.11279297,55.20629883,396.88110352,-22.75984731,34.68926961,6.93826114,61.62909249
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7122,88,4026,2019-11-06T07:10:07.16,5.152,62.30024719,11.56960693,305.96923828,14.73999023,244.07958984,18.12744141,232.54394531,11.16943359,104.46166992,445.95336914,-17.87646673,23.91758861,27.05110462,179.90981158
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7123,,4018,2019-11-06T07:07:41.605,5.393,65.43211365,10.66065491,308.71582031,11.53564453,235.29052734,18.03588867,226.68457031,0.64086914,77.36206055,414.64233398,-6.42737564,16.78629557,5.34485062,113.25429281
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7124,88,4020,2019-11-06T07:05:17.557,5.236,62.24684143,11.73852722,305.69458008,4.57763672,234.6496582,6.22558594,229.24804688,-2.28881836,68.02368164,417.02270508,-2.78894761,78.20062605,33.7193807,170.45668529
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7125,83,4022,2019-11-06T07:00:27.007,5.217,63.6105957,11.19959106,300.38452148,4.02832031,210.57128906,-16.57104492,220.64208984,-2.01416016,55.6640625,397.79663086,-22.75984731,34.99649355,10.97735237,62.74831907
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7126,,4018,2019-11-06T06:57:37.356,5.395,65.41876221,10.77058716,307.52563477,10.98632812,235.38208008,18.58520508,226.77612305,0.82397461,79.83398438,417.84667969,-7.44651554,18.61735026,5.94128537,118.40413411
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7127,,4023,2019-11-06T06:56:46.695,5.308,65.10214233,10.78935608,299.56054688,-0.82397461,239.22729492,21.33178711,240.5090332,10.62011719,80.56640625,412.44506836,-1.45578553,36.25188459,12.56985135,137.33878968
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7128,88,4019,2019-11-06T06:52:55.843,5.303,62.09806824,11.84309692,307.15942383,13.73291016,230.16357422,8.5144043,245.54443359,8.05664062,52.18505859,402.00805664,-2.29130171,47.75407879,3.87047848,140.29151187
