id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
134;2021-01-29T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.3;68.3;67.5;62.0;55.8;2021-01-28
135;2021-01-30T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.8;66.7;66.6;62.6;56.0;2021-01-29
139;2021-02-03T00:00:04+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.5;66.5;66.4;61.3;56.2;2021-02-02
141;2021-02-05T00:00:04+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.5;67.4;67.2;62.2;56.9;2021-02-04
142;2021-02-06T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248655-daily;72.7;74.9;73.0;63.5;56.1;2021-02-05
143;2021-02-07T00:00:09+00:00;/sonometros;NoiseLevelObserved;T248655-daily;62.2;63.8;64.8;62.0;55.6;2021-02-06
144;2021-02-08T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248655-daily;60.4;61.9;63.3;60.7;54.4;2021-02-07
146;2021-02-10T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.7;67.7;67.1;61.2;56.2;2021-02-09
149;2021-02-13T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.3;67.2;66.7;63.5;55.0;2021-02-12
150;2021-02-14T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248655-daily;62.1;63.6;64.9;63.4;55.5;2021-02-13
153;2021-02-17T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.4;67.4;67.2;62.1;56.8;2021-02-16
158;2021-03-20T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248655-daily;63.0;64.7;65.1;63.4;54.6;2021-03-19
159;2021-03-21T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248655-daily;63.2;64.7;65.9;63.9;56.6;2021-03-20
161;2021-03-23T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.2;68.3;67.8;61.9;57.0;2021-03-22
166;2021-03-28T00:00:39+00:00;/sonometros;NoiseLevelObserved;T248655-daily;63.6;65.3;65.7;63.3;55.4;2021-03-27
167;2021-03-29T00:00:40+00:00;/sonometros;NoiseLevelObserved;T248655-daily;62.7;64.1;65.0;63.1;55.2;2021-03-28
173;2021-04-04T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248655-daily;62.9;64.7;65.0;62.1;54.7;2021-04-03
174;2021-04-05T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248655-daily;61.7;63.1;64.6;62.4;55.8;2021-04-04
175;2021-04-06T00:00:02+00:00;/sonometros;NoiseLevelObserved;T248655-daily;62.3;63.9;65.0;63.2;55.5;2021-04-05
176;2021-04-07T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.7;68.7;68.1;63.3;56.6;2021-04-06
177;2021-04-08T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.6;68.5;68.3;64.1;57.6;2021-04-07
180;2021-04-11T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.0;65.9;65.7;63.2;54.1;2021-04-10
182;2021-04-13T00:00:13+00:00;/sonometros;NoiseLevelObserved;T248655-daily;62.6;63.9;66.0;64.6;57.4;2021-04-12
186;2021-04-17T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.2;69.1;68.9;64.9;58.2;2021-04-16
188;2021-04-19T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248655-daily;62.2;63.9;64.4;62.5;54.0;2021-04-18
192;2021-04-23T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248655-daily;70.0;72.0;71.2;65.4;59.6;2021-04-22
208;2021-05-09T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.5;67.3;67.4;65.7;56.2;2021-05-08
212;2021-05-13T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.4;66.2;66.6;63.5;56.6;2021-05-12
213;2021-05-14T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.2;66.3;68.2;68.1;58.6;2021-05-13
214;2021-05-15T00:01:50+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.0;66.6;67.8;65.0;58.9;2021-05-14
219;2021-05-20T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.5;67.4;67.5;63.8;57.3;2021-05-19
223;2021-05-24T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.4;65.3;68.3;66.5;60.3;2021-05-23
224;2021-05-25T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.7;66.3;67.6;63.6;59.1;2021-05-24
232;2021-06-02T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.8;68.8;68.4;63.5;57.5;2021-06-01
