id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
179;2021-03-29T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.5;60.4;59.3;54.7;45.2;2021-03-28
180;2021-03-30T00:00:44+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.1;61.1;60.1;57.1;46.1;2021-03-29
181;2021-03-31T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.6;57.4;57.3;54.6;46.1;2021-03-30
183;2021-04-03T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.8;59.7;59.1;54.3;47.5;2021-04-02
184;2021-04-04T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.4;58.4;57.8;53.9;46.0;2021-04-03
186;2021-04-06T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.3;58.4;57.5;52.3;45.3;2021-04-05
190;2021-04-10T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.1;58.0;57.7;54.6;46.5;2021-04-09
197;2021-04-17T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.7;57.6;57.6;55.3;46.4;2021-04-16
204;2021-04-24T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.0;57.8;58.0;55.5;47.4;2021-04-23
205;2021-04-25T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.7;59.7;58.7;55.4;45.2;2021-04-24
208;2021-04-28T00:02:01+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.3;56.8;57.4;57.4;45.9;2021-04-27
209;2021-04-29T00:00:58+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.2;57.0;57.4;54.3;47.6;2021-04-28
211;2021-05-01T00:01:03+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.3;61.0;60.9;60.9;46.7;2021-04-30
212;2021-05-02T00:00:06+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.9;61.6;61.5;60.6;48.8;2021-05-01
216;2021-05-06T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.4;57.9;58.8;58.9;47.7;2021-05-05
223;2021-05-13T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.0;56.6;57.4;55.0;47.9;2021-05-12
224;2021-05-14T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.3;57.4;59.5;59.6;49.9;2021-05-13
229;2021-05-19T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.6;60.4;60.4;57.5;49.5;2021-05-18
232;2021-05-22T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248678-daily;62.9;61.3;68.8;69.4;61.3;2021-05-21
