id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
817;2022-01-10T00:00:01+00:00;/sonometros;NoiseLevelObserved;T248676-daily;56.3;57.2;61.0;56.7;54.0;2022-01-09
818;2022-01-11T00:00:02+00:00;/sonometros;NoiseLevelObserved;T248676-daily;61.4;63.2;63.3;60.2;52.9;2022-01-10
821;2022-01-14T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248676-daily;61.2;62.8;63.8;61.7;54.2;2022-01-13
823;2022-01-16T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.2;58.9;65.7;59.8;59.6;2022-01-15
826;2022-01-19T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.4;61.1;62.1;57.1;53.4;2022-01-18
827;2022-01-20T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.5;61.3;62.2;57.2;53.5;2022-01-19
830;2022-01-23T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.3;60.0;67.1;59.7;61.1;2022-01-22
869;2022-01-30T00:00:44+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.9;59.1;64.4;61.1;57.6;2022-01-29
871;2022-02-01T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.8;60.1;62.7;57.1;55.3;2022-01-31
875;2022-02-05T00:00:00+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.8;62.2;63.8;61.9;54.8;2022-02-04
876;2022-02-06T00:01:02+00:00;/sonometros;NoiseLevelObserved;T248676-daily;61.2;60.4;67.4;65.3;60.8;2022-02-05
880;2022-02-10T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.5;62.2;63.0;59.6;53.7;2022-02-09
882;2022-02-12T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.5;61.9;63.9;60.6;55.8;2022-02-11
885;2022-02-15T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.8;60.6;61.4;57.2;52.4;2022-02-14
890;2022-02-20T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.5;60.2;66.7;62.7;60.3;2022-02-19
891;2022-02-21T00:00:44+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.4;58.0;65.3;56.5;59.4;2022-02-20
892;2022-02-22T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.6;60.4;60.9;55.6;51.6;2022-02-21
894;2022-02-24T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248676-daily;61.4;63.1;64.0;57.9;55.4;2022-02-23
895;2022-02-25T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.2;61.7;63.0;61.7;53.4;2022-02-24
897;2022-02-27T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.0;60.2;65.7;60.8;59.3;2022-02-26
901;2022-03-03T00:00:03+00:00;/sonometros;NoiseLevelObserved;T248676-daily;61.2;63.1;63.1;57.8;53.2;2022-03-02
941;2022-03-11T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248676-daily;64.8;66.5;66.7;65.1;55.8;2022-03-10
943;2022-03-13T00:01:27+00:00;/sonometros;NoiseLevelObserved;T248676-daily;73.3;74.5;76.9;75.2;68.5;2022-03-12
944;2022-03-14T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248676-daily;72.0;70.4;79.8;71.2;74.1;2022-03-13
949;2022-03-19T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248676-daily;77.4;77.1;83.8;79.4;77.5;2022-03-18
951;2022-03-21T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248676-daily;68.9;61.1;78.5;58.3;73.2;2022-03-20
952;2022-03-22T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248676-daily;61.3;62.7;64.9;60.1;57.2;2022-03-21
956;2022-03-26T00:00:00+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.9;62.3;64.2;61.9;55.7;2022-03-25
958;2022-03-28T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.6;59.4;66.1;58.2;60.4;2022-03-27
959;2022-03-29T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.6;61.2;62.6;58.3;54.2;2022-03-28
961;2022-03-31T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.1;61.6;63.2;59.5;54.9;2022-03-30
963;2022-04-02T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.9;60.3;62.4;60.0;54.0;2022-04-01
964;2022-04-03T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.4;59.1;63.3;59.8;56.3;2022-04-02
970;2022-04-09T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.7;60.7;63.8;61.4;56.1;2022-04-08
974;2022-04-13T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.1;61.8;62.4;59.8;52.6;2022-04-12
975;2022-04-14T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248676-daily;61.4;63.1;63.6;61.8;53.2;2022-04-13
977;2022-04-16T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248676-daily;57.4;57.1;63.7;59.0;57.4;2022-04-15
983;2022-04-22T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.7;61.2;62.7;59.9;54.1;2022-04-21
994;2022-05-03T00:00:34+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.8;61.5;62.4;59.3;53.1;2022-05-02
995;2022-05-04T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248676-daily;65.5;64.8;69.5;72.8;57.9;2022-05-03
996;2022-05-05T00:00:39+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.1;61.5;63.3;59.0;55.3;2022-05-04
997;2022-05-06T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.3;60.6;62.7;60.4;54.3;2022-05-05
1001;2022-05-10T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.4;61.1;61.5;59.0;51.4;2022-05-09
1044;2022-05-21T00:01:41+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.9;61.1;63.5;61.7;55.2;2022-05-20
1050;2022-05-27T00:01:03+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.0;60.3;62.4;60.0;54.0;2022-05-26
1051;2022-05-28T00:00:02+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.9;60.9;64.1;60.9;56.7;2022-05-27
1054;2022-05-31T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.1;60.7;61.4;58.8;51.9;2022-05-30
1062;2022-06-08T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248676-daily;60.3;62.1;62.3;59.3;52.1;2022-06-07
1067;2022-06-13T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.0;57.4;64.5;59.8;58.3;2022-06-12
1073;2022-06-19T00:01:06+00:00;/sonometros;NoiseLevelObserved;T248676-daily;71.7;63.2;76.5;82.0;57.6;2022-06-18
1076;2022-06-22T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.5;61.0;62.1;60.7;52.3;2022-06-21
1077;2022-06-23T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.1;60.7;61.7;59.7;52.1;2022-06-22
1080;2022-06-26T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248676-daily;57.5;57.6;63.3;59.5;56.7;2022-06-25
1081;2022-06-27T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.9;57.0;66.7;59.3;61.0;2022-06-26
1084;2022-06-30T03:54:38+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.4;60.8;62.2;60.7;52.9;2022-06-29
1092;2022-07-08T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.8;61.2;62.9;60.2;54.3;2022-07-07
1094;2022-07-10T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248676-daily;57.3;57.6;63.1;59.1;56.2;2022-07-09
1095;2022-07-11T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248676-daily;56.4;56.9;61.6;58.0;54.8;2022-07-10
1096;2022-07-12T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.8;60.3;61.5;58.5;52.7;2022-07-11
1103;2022-07-19T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.1;59.7;60.8;58.0;51.6;2022-07-18
1107;2022-07-23T00:03:18+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.5;60.1;64.7;60.3;57.8;2022-07-22
1109;2022-07-25T23:31:29+00:00;/sonometros;NoiseLevelObserved;T248676-daily;57.7;58.0;63.4;59.1;56.7;2022-07-24
1111;2022-07-27T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248676-daily;58.8;60.1;62.2;59.9;53.8;2022-07-26
1113;2022-07-29T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248676-daily;59.8;61.0;63.1;61.3;54.5;2022-07-28
1115;2022-07-31T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248676-daily;57.7;58.1;62.9;60.0;55.9;2022-07-30
1116;2022-08-01T00:02:46+00:00;/sonometros;NoiseLevelObserved;T248676-daily;56.7;56.8;62.0;60.2;55.0;2022-07-31
1125;2022-08-10T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248676-daily;56.8;57.8;61.4;57.3;54.1;2022-08-09
1130;2022-08-15T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248676-daily;57.1;56.3;64.2;57.0;58.3;2022-08-14
1136;2022-08-21T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248676-daily;55.4;55.1;61.2;58.7;54.6;2022-08-20
1137;2022-08-22T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248676-daily;55.7;55.0;62.5;58.0;56.0;2022-08-21
